Title,Ingredients,Steps,Loves,URL
Mujair saus pedas manis,1 ekor ikan mujair sedang--2 siung bawang putih--1 buah bawang bombay--1 batang serai--1 buah tomat besar--2 batang daun bawang--5 buah cabai rawit--3 buah cabai merah--2 sdm saus tomat--1 sdm saus tiram--secukupnya Garam--secukupnya Gula--,"Siapkan ikan mujair yang telah dicuci bersih dan dilumuri jeruk nipis. Lalu goreng diminyak panas sampai matang. Tiriskan.--Potong2 bawang bombay, bawang putih, serai, cabai. Tumis diminyak panas, setelah harum masukkan potongan cabai dan tomat. Masak sampai tomat lunak dan tambahkan saus tomat dan saus tiram.--Koreksi rasa menggunakan garam dan gula. Lalu potong2 daun bawang dan masukkan.--Letakan ikan mujair diatas piring lalu tuangkan saus pedas manis diatasnya--Siap disantap mantappp--",6,/id/resep/4460017-mujair-saus-pedas-manis
Tongkol tahu kuah santan,"4 ikan tongkol pisahkan tulangnya dan goreng--1 bungkus santan kara--1 kotak tahu--4 buah cabe hijau iris--Bumbu halus--4 siung bawang putih--6 siung bawang merah--4 buah cabe besar--6 buah cabe rawit--1 ruas kunyit--Bumbu pelengkap--1 ruas lengkuas--2 lembar daun jeru--2 lembar daun salam--1 sdt garam--Merica,penyedap rasa,asam jawa secukup nya--2 gelas blimbing air--",Tumis bumbu halus tambahkan sedikit asam jawa dan masukan bumbu pelengkap--Masukan santan instan dan air masukan potongan tahu dan tongkol yg sudah digoreng masukan irisan cabe hijau--Aduk hingga mendidih dan masukan garam merica penyedap rasa tes rasa siap disajikan😀--,6,/id/resep/4460053-tongkol-tahu-kuah-santan
Lele sambal simpel,1/2 kg lele segar--5 buah cabai merah kriting--2 buah cabai rawit--2 buah tomat--2 bungkus terasi Abc--4 butir kemiri--5 siung bawang putih--5 siung bawang merah--Garam--Gula pasir--Penyedap (opsional)--Air--,"Goreng lele hingga kering--Haluskan semua bumbu : cabai, bawang putih, bawang merah, kemiri, terasi, garam, penyedap, tomat, gula pasir.--Tumis bumbu halus setelah harum masukkan lele dan beri sedikit air, tunggu hingga bumbu meresap.--Lele sambal siap disajikan--",3,/id/resep/4459984-lele-sambal-simpel
Dorang bumbu woku,"3/4 kg ikan dorang(isi 7 ekor,setelapak tangan@ekornya)--Jeruk nipis--Bumbu halus:--10 siung bawang merah--5 siung bawang putih--3 butir kemiri sangrai--3 cm jahe--3 cm kunyit--2 buah cabe merah buang biji(sesuai slera y bun,ini u/bocah 😊)--(Bs dtmbh caberawit)saya skip--Bumbu geprek /rajang:--1 btg sereh--4 lmbr daun jeruk buang tengahnyaa--4 lmbr daun salam--Tambahan :--1 ikat kemangi--1 bh daun bawang rajang kasar--1 buah tomat iris dadu--Garam--Gula--sedikit penyedap--Air--Minyak untk menumis--","Bersihan ikan,buang kotoran ikan,di seset biar bumbu bs mresap,--Lumuri dg air jeruk nipis,diamkan 15-30menit,sambil menyiapkan bahan--Blendr bumbu halus,tambhkan minyak untk memblendrnya--Goreng ikan stgah matang(tips agar tidak meledak2:siapkan wajan yg sudah dberi garam dan minyak tlbh dahulu,bru nyalakan kmpor),sisihkan--TUmis bumbu yg sudah dhaluskan,sampai harum--Masukkan bumbu geprek/rajang,tumis sampe harum--Tambhkan air,diamkan sampe meletup2,lalu masukan ikan--Tambhkan,gula,garam,sdkit penyedap,koreksi rasa--Masukkan bahan tambahan,diamkan sampe matang dan berbau harum..--Selesai,slamat mencoba--",3,/id/resep/4460049-dorang-bumbu-woku
Ikan gabus asem pedas ala mamais,2 ekor ikan kembung besar cuci bersih kucuri jeruk nipis..goreng sebentar--4 blok tahu potong kotak kecil goreng matang--1 ruas laos geprek--1 sere geprek bag putih--1 cabe merah besar iris serong--5 cabe rawit iris tipis2 (biar kerasa pedesnya)--2 tomat sedang iris--1 sdt air asam jawa / pake blimbing wuluh bisa (gpape gapapa-cuma kecutnya agak kurang)--1 sdm saus tiram--1/2 sdt garam--Sejumput gula--1/4 sdt lada bubuk--Kaldu bubuk--150 ml air--Bumbu halus :--2 sdm bumbu dasar kuning (sudah pernah upload - search aja bumbu kuning di profile saya)--,"Tumis bumbu halus..bareng ama bawang merah, laos, sere, harum..masukkan cabe2an. Aduk rata..masukkan ikan..tahu, tomat..aduk rata..tuang air..masukkan saus tiram..bumbui garam gula lada bubuk kaldu bubuk..tes rasa..tunggu sampe air sat dan bumbu meresap..--",15,/id/resep/4459734-ikan-gabus-asem-pedas-ala-mamais
Pesmol gembung (non msg),1/2 kg ikan gembung besar--1/4 kg minyak goreng--bumbu halus:--5 siung bawang merah--3 siung bawang putih--2 cm jahe--1 butir kemiri--1 sdm kunyit bubuk--garam--gula--1 batang sereh di geprek--15 butir cabe rawit utuh--1/4 butir kelapa parut--,"Bersihkan ikan,,potong jadi dua,,lalu goreng kering--Ulek semua bumbu halus...tumis dgn sedikit minyak.lalu tambahkan sereh,gula,garam,cabe rawit utuh--Masukan santen yg 1 x perasan saja ya,,supaya kental bun.--Koreksi rasa,masukkan ikan nyaa..msaak sampai agak sat yaaa..lalu angkat..siaap di santap.--",1,/id/resep/4459513-pesmol-gembung-non-msg
Kembung masak tauco,3 ekor ikan kembung belah 2 lalu goreng--5 bawang merah iris--3 bawang putih iris--4 cabe ijo besar iris serong--5 cabe merah keriting iris serong--5 cabe rawit merah iris serong--1 papan pete--Daun salam--Sereh--Lengkuas--Jahe--50-100 ml air--2 sdm tauco--sedikit Gula dan garam--1/2 buah tomat--,"Panaskan minyak, tumis semua bumbu2 hingga layu dan harum--Tambahkan tauco, air, gula dan garam aduk rata--Masukkan ikan kembung yang sudah digoreng, tomat dan pete aduk pelan hingga tercampur rata--Cek rasa, sajikan dengan nasi hangat--",34,/id/resep/4459642-kembung-masak-tauco
Ikan Lele Goreng Balado,2 ekor ikan lele jumbo--8 siung bawang merah--6 siung bawang putih--sesuai selera Cabe merah keriting--sesuai selera Cabe rawit hijau--1 ruas kunyit--1 ruas jahe--2 lembar daun jeruk--Garam--Gula--secukupnya Air--Minyak goreng--1 buah tomat--,"Cuci bersih ikan lele, lalu potong sesuai selera--Beri garam ikan lele (dikoleh koleh)--Goreng ikan lele sampai agak mengering--Halus kan bumbu2 kecuali daun jeruk dan tomat--Tumis bumbu halus sampai harum, masukkan tomat yg dipotong sesuai selera lalu masukkan daun jeruk--Tumis sampai matang lalu tambahkan gula garam dan sedikit air--Setelah agak surut, masukkan ikan dan aduk sampai rata, cek rasa lalu matikan kompor setelah bumbu meresap--",7,/id/resep/4459650-ikan-lele-goreng-balado
Ikan nila goreng sambal dabu dabu,"1 ekor ikan nila ukuran kecil--Bahan halus untuk ikan :--4 siung bawang putih--1 sdm kunyit bubuk--1 sdt ketumbar bubuk--Secukupnya garam--Secukupnya minyak goreng--Bahan sambal dabu dabu :--20 biji cabe, iris tipis--2 buah tomat, iris tipis--4 siung bawang merah, iris tipis--5 sdm minyak kelapa, iris tipis--1 buah jeruk limau--Secukupnya garam--","Bersihkan ikan dan lumuri dgn jeruk--Uleg smua bumbu halus, kecuali minyak--Kmudian lumuri ikan dgn bumbu halus tadi + minyak goreng dikit. Diamkan beberapa menit agar menyerap--Untuk sambal dabu dabu campur smua irisan kmudian tambah garam dan minyak kelapa--Goreng ikan, kemudian ditaburi sambal dabu dabu. Jadi deh--",1,/id/resep/4459643-ikan-nila-goreng-sambal-dabu-dabu
Kembung Kuah,"2 ekor ikan kembung (saya potong jd 2)--Bumbu Halus:--2 siung bawang putih--4 siung bawang merah--Pelengkap:--2 cm lengkuas geprek--2 cm kunyit geprek--2 cm kencur geprek--3 biji asem jawa--3 lembar daun salam--1 batang sereh geprek--Sejumput ketumbar--Gula, Garam--Peresan jeruk nipis (buat rendam ikan sebentar?--","Rendam ikan kembung dgn perasan jeruk nipis untuk menghilangkan bau amis. Kasih garam dikit. Lalu goreng sebentar.--Tumis bumbu halus bersama pelengkap sampai wangi. Masukan ikan kembung. Tumis sebentar, tambahkan air matang.--Masak sampai mendidih. Tambahkan gula garam, koreksi rasa. Selesai deh 😉--",4,/id/resep/4459665-kembung-kuah
Mangut lele asam pedas,1/2 kg lele ukuran kecil--Secukupnya minyak untuk menggoreng dan menumis--2 gelas air--1 bungkus santan kara--Bumbu lele goreng:--3 bawang putih--1/2 sdt ketumbar--Seruas jari kunyit--Garam--Bumbu halus:--8 bawang merah--6 bawang putih--15 cabe rawit--5 cabe merah kriting--Seruas jari jahe--Seruas jari kunyit--2 biji kemiri--1/2 sdt mrica(aku pake mrica asli bkn bubuk)--1/2 sdt garam--1 sdt gula pasir--Pelengkap:--Sejempol lengkuas geprek--2 helai daun jeruk--2 helai daun salam--1 batang serai geprek--Penyedap(royco)--Seiris jeruk nipis--,"Bersihkan lele--Uleg bumbu utk menggoreng lele, lalu lumurkan ke lele dan diamkan beberapa saat--Goreng lele setengah matang--Sambil menunggu semua lele digoreng, siapkan bumbu halus, lalu uleg atau blender--Kalau sudah siap lele dan bumbu, siapkan wajan beri 2sdm minyak untuk menumis--Tumis bumbu dgn api kecil, hingga daun"" layu dan berbau harum--Jika dirasa sudah matang, masukan lele lalu aduk"" hingga bumbu merata--Lalu tambahkan 2gelas air, ungkep hingga mendidih agar bumbu meresap--Jika sudah mendidih, tambahkan penyedap dan jerus nipis--Lalu Masukkan santan kara, aduk"" hingga merata tunggu sampai mendidih--Jika sudah mendidih tambahkan kemangi, lalu koreksi rasa--Jika sudah pas, angkat dan sajikan untuk keluarga tercinta--Selamat memasak semuanya😘--",6,/id/resep/4377075-mangut-lele-asam-pedas
Pizza sardin,Bahan doh--1 cup terigu--80 ml susu hangat--1 tsp yiest--1 tsp gula--1/2 tsp yiest--1/2 tsp gula--1/4 tsp garam--3 tbsp minyak sayur--Bahan sardin--3 biji ikan sardin pisahkan dari sos nya--1/2 biji bawang holand cincang--bumbu halus--2 bawang putih--1 bawang merah--2 biji cabe rawit--garam dan gula--Bahan tambahan--3 tbsp sos tomat--mozarela chees secukuo nya--,Kita buat bahan doh.satukan susu hangat dan yiest beri secubit gula dan terigu aduk rata biarkan aktif.satukan tepung gula garam aduk rata masukan bancuhan yiest aduk rata masukan minyak uli sampai kalis rehatkan 30 menit tutup dengan kain bersih ya--Kita buat ikan sardin. pisahkan ikan dari duri dan carik carik.tumis bumbu halus sampai wangi masukan bawang holand aduk rata masukan ikan aduk rata koreksi rasa bila dah ok matikan api--Siapkan loyang olesi sedikit minyak pipihkan adonan di loyang sampai rata dan tusuk tusuk dengan garfu sampai rata oven dgan suhu 180 - 20 menit--Keluarkan adonan dan olesi sos tomat beri ikan sardin dan tabur keju mozarela ikut selera bakar hingga matang--Sajikan--,2,/id/resep/4459261-pizza-sardin
Kepala Ikan Bawal Kuah Kuning,"2 kepala ikan bawal ukuran besar--1 bh jeruk nipis--2 bh tomat hijau, iris--5 bh cabe rawit, iris--1 batang serai, memarkan--Secukupnya air--Bumbu Halus :--5 butir bawang merah--3 siung bawang putih--1 cm jahe--1 cm kunyit--1 butir kemiri--Secukupnya garam, gula, kaldu bubuk--","Cuci bersih ikan, kucuri air jeruk nipis, diamkan sesaat (saya skip step ini)--Haluskan semua bahan bumbu halus. Panaskan minyak, lalu tumis bumbu halus hingga harum. Masukkan air dan semua bahan lain. Tambahkan garam, gula, kaldu bubuk. Tunggu mendidih, koreksi rasa. Selesai--Sajikan 😊--",18,/id/resep/4459052-kepala-ikan-bawal-kuah-kuning
Ikan Nila Goreng Saos Padang,2 ekor ikan nila agk besar--1 bh jeruk nipis utk kucuran ikan--I bks bumbu racik ikan goreng--1 siung bawang bombay iris tipis--2 lmbr daun jeruk--8 siung bawang merah iris tipis--8 siung bawang putih iris tipis--10 bh cabe merah kriting iris tipis--7 bh cabe rawit iris tipis--1 bh daun bawang iris tipis jg--1 sdt masako campur air hangat 1 gelas kecil--1 stengah sdm saos tiram--4 sdm saos sambal--2 sdm saos tomat--Secukupny margarin--Secukupny minyak zaitun klo ada--,"Cuci ikan stelah bersih lumuri perasan jeruk nipis dan bumbu racik ikan goreng, diamkan 10 mnt, lalu goreng hingga matang, tiriskan--Iris smua bumbu, bawang bombay, bawang merah n putih, cabe rawit n cabe merah n daun bawangnya--Siapkan wajan n margarin, tumis smua bumbu iris tadi, aduk hingga harum, masukkan air kaldu, saos tiram, saos sambal, saos tomat n beberapa tetes minyak zaitun, aduk terus sampai mendidih n meletup letup.. Koreksi rasa ya bun.. Angkat--Siapkan ikan diatas piring lalu siram dgn saos yg sudah matang tadi.. Siap disajikan bun--",1,/id/resep/4459202-ikan-nila-goreng-saos-padang
Mayo Hot Sarden,"Bahan Utama--1 kaleng sarden ""King Fisher Rasa Saus Sambal""--1 buah kentang iris dadu--1 sdt Mayonaise--1 sdt bon cabe level 15--100 ml air atau secukupnya--5 sdm minyak goreng--1 siung bawang merah, potong halus--1 siung bawang putih, geprek dan potong halus--secukupnya Garam--secukupnya Gula--Bumbu halus--1 slice jahe di potong haluskan--1 slice kunyit di potong haluskan--","Masukkan 5 sdm minyak goreng, dan goreng kentang dadu hingga setengah matang--Kemudian Tambahkan bawang merah,bawang putih serta bumbu halus, tumis hingga harum--Masukkan sarden kaleng, tambahkan air 100 ml atau secukupnya sesuai selera--Tambahkan garam, gula, bon cabe, dan mayonaise--Masak hingga harum dan matang--Angkat dan sajikan dengan toping mayonaise...--Selamat menikmati dan mencoba😁--",7,/id/resep/4458881-mayo-hot-sarden
Suwir tongkol brokoli,1 bh brokoli--2 bh ikan pindang tongkol (bisa beli tongkol yg udah potongan)--Bumbu :--1 bh kecil bawang bombay--5 siung bwang putih--4 siung bawang merah--1 bh cabe merah--1 bh tomat--secukupnya Gula--secukupnya Garam--secukupnya Lada--secukupnya Air--,Cuci tongkol terlebih dahulu.--Setelah itu suwir2 tongkol.--Potong2 brokoli--Iris tipis2 bumbu--Siapkan wajan dengan minyaj secukupnya untuk menumis--Masukkan bumbu kedalam wajan untuk ditumis. Tunggu sampai bumbu mengeluarkan aroma--SEtelah itu masukkan tongkol dan beri air secukupnya.. tunggu hingga mendidih.--Lalu masukkan brokoli. Tunggu hingga brokoli agak empuk--Tambahkan gula garam dan air secukupnya.--Selesai--,2,/id/resep/4458666-suwir-tongkol-brokoli
Ikan Mujair Sambal Pete,"5 ekor ikan mujair, cuci bersih kemudian lumuri jeruk nipis--3 buah terong ungu, potong sesuai selera--2 lembar pete, kupas dan bagi dua--3 lembar daun salam--5 lembar daun jeruk--1 buah tomat merah, potong sesuai selera--1 sdt garam--1 sdt merica--1/4 sdt gula--300 ml air--Bumbu halus:--5 siung bawang merah--3 siung bawang putih--3 biji kemiri--10 biji cabe merah keriting--5 biji cabe rawit merah--","Goreng ikan sampai kering, kemudian sisihkan--Goreng terong, kemudian sisihkan--Panaskan minyak goreng, masukkan pete, daun salam, dan daun jeruk--Masukkan bumbu halus, garam, merica, gula, kemudian tumis sampai berubah warna--Masukkan ikan goreng dan terong, aduk merata--Tambahkan air, aduk sampai air berkurang dan bumbu meresap--Masukkan tomat, kemudian aduk merata--Koreksi rasa sesuai selera--Sajikan--",5,/id/resep/4457977-ikan-mujair-sambal-pete
Ikan kembung balado,5 ekor ikan kembung--1 bks bumbu racik ikan goreng--Bumbu halus :--10 biji cabe merah keriting--15 biji cabe rawit merah--7 siung bawang merah--6 siung bawang putih--1 buah tomat merah--2 cm lengkuas (geprek)--1 batang sereh (geprek)--2 lbr daun salam--2 lbr daun jeruk (boleh tdk pakai)--1 bks terasi kecil--secukupnya Garam--Gula--Penyedap--Minyak goreng--20 ml Air--,"Cuci bersih ikan,lalu rendam dlm bumbu racik diamkan selama 10 menit--Haluskan semua bumbu, sy uleg. tumis bumbu masukan daun salam, daun jeruk, sereh dan lengkuas jika sudah harum tambahkan air sekitar 20 ml lalu masukan ikan dan tunggu hingga matang.--",40,/id/resep/4457706-ikan-kembung-balado
Asem asem lele,1/2 kg lele--4 siung baput--4 siung bamer--Santan--secukupnya Cabe--Air asam jawa--Tomat--,"Potong2 lele sesuai keinginan (cari lele yg ukuran agak besar) kemudian goreng setengah matang--Baput, bamer, cabe diiris kecil kemudian tumis sampai harum--Tambahkan air secukupnya kemudian tunggu hingga mendidih (api kecil saja ya)--Masukkan santan sambil diaduk supaya tidak pecah ya bun--Masukkan lele yg sudah digoreng tadi kedalam nya, tutup sebentar supaya bumbu meresap--Tambahkan air asam jawa, masukkan irisan tomat, aduk aduk sebentar--Siap santap!--",6,/id/resep/4457562-asem-asem-lele
Tongkol Suwir,"1 ekor ikan tongkol panggang, suwir-suwir--8 siung bawang merah--2 siung bawang putih--5 buah cabe keriting (optional)--1 siung kunyit--5 lembar daun jeruk,sobek-sobek--1 serai,digeprak--1 cm jahe,digeprak--secukupnya Pandan--secukupnya Garam & gula--Minyak untuk menumis--","Haluskan bawang merah, bawang, kunyit & cabe. Sisihkan.--Panaskan minyak, masukkan bumbu halus & rempah2. Tumis hingga harum.--Masukkan suwiran ikan. Aduk terus hingga kering. Beri garam & gula secukupnya.--Angkat & dinginkan.--Cocok dimakan dengan nasi panas, nasi kuning atau bubur.--Suwiran ini bisa juga ditambahkan saat membuat nasi goreng.--",7,/id/resep/4457108-tongkol-suwir
Ikan selar bumbu sarden,1/4 ikan selar--3 buah bawang merah--2 buah bawang putih--1 tomat ukuran besar--2 daun salam--2 daun jeruk--Seruas jahe--1 buah serai--1 sdt kaldu ayam non msg--3-4 sdm saos tomat homemade--,"Bersihkan ikan dengan jeruk nipis, diamkan sebentar.--Kukus ikan bersama jahe geprek dan daun salam kurleb 5 menit--Uleg semua bahan, bisa juga di blender kemudian tumis semua bahan--Tambahkan saos tomat, beri gula garam, kaldu ayam non msg secukupnya, masukan ikan selar yang sudah di kukus, (jangan bolak balik ikan, entr bisa hancur) tutup sebentar, biarkan bumbu mengental dan meresap--",6,/id/resep/4456756-ikan-selar-bumbu-sarden
Cekodok sarden,1 kaleng besar sarden rasa saus tomat--2 cup tepung terigu--1 sdt baking powder--1 telur ayam--1/2 wortel--Secukupnya daun bawang--1 cabe merah--2 bawang putih--2 bawang merah--1 ruas jahe--Gula garam merica--Secukupnya air es--,"Rajang halus daun bawang, cabe merah dan wortel--Haluskan duo bawang dan jahe lalu campurkan bersama bahan lainnya.--Tambahkan tepung b powder, telur, sarden (beri sedikit saos dari kaleng) dan bumbu. Aduk bersama air es (harus air dingin ya) hingga cukup kental jangan terlalu encer.--Goreng di api kecil hingga matang.--Biasanya ambil adonan pake tangan lalu dikucurkan ke minyak hingga membentuk bulatan. Namun saya hanya pake sendok.--Setelah matang teksturnya garinh di luar namun terasa kenyel"".. Agar lebih terasa ikannya jangan terlalu dihancurkan ya cukup dibejek aja sampe agak kecil.--",6,/id/resep/4456698-cekodok-sarden
Ikan kembung rica rica,5 ekor ikan kembung--Bumbu ikan :--3 bawang putih giling--1 jeruk nipis--2 cm kunyit giling--Garam--Bumbu halus :--2 bawang putih--4 bawang merah--1 cm jahe--1 cm kunyit--1 bawang bombay--iris Cabe rawit--1 daun salam--Daun bawang batangnya saja--Saori saos tiram--,Bumbui ikan dengan jeruk nipis + bumbu halus untuk ikan dan garam. Diamkan 15 menit--Tumis bumbu halus + bawang bombay dan cabe rawit serta daun salam. Masukkan saos tiram dan beri air sedikit. Tambahkan daun bawang. Koreksi rasa--Campurkan ikan dengan sambel rica rica--,7,/id/resep/4456915-ikan-kembung-rica-rica
Ikan Sarden Kalengan,"1 kaleng sarden, buka, kucurin air jeruk kunci / lemon diamkan beberapa saat--3 lbr daun salam, sobek""--3 lbr daun jeruk, sobek""--1 ruas lengkuas, kupas keprek--1 ruas jahe, kupas keprek--1 btg serai ambil putih memarkan--2 siung bawang putih, iris tipis--3 butir bawang merah, iris tipis--2 sdm gula pasir--1/2 sdt garam--1 batang daun bawang iris serong--1 bh cabe merah, buang biji iris serong sy gak pakai--1 btr telor buat dadar rawis kali ini gak pakai, abis--2 sdm minyak--","Panaskan minyak, tumis bawang putih dan merah hingga harum, masukkan serai, salam, lengkuas, daun jeruk tumis hingga layu--Masukkan sarden aduk rata, didihkan--Setelah mendidih tambahkan gula, dan garam, jika menggunakan cabe masukkan, dan didihkan, tabur daun bawang dan telur rawis jika pakai--Angkat, sajikan berteman nasi hangato--",6,/id/resep/4456598-ikan-sarden-kalengan
Somay ikan tuna,500 gr ikan tuna--200 gr tepung tapioka--120 gr tepung terigu--1 butir putih telur--3 siung bawang putih--secukupnya Merica--secukupnya Garam--Bumbu kacang:--200 gr kacang tanah (goreng)--2 siung bawang putih--3 biji cabe rawit (optional)--Garam--Gula jawa--2 lembar daun jeruk--Pelengkap:--Kentang (kupas dan kukus)--Kubis (kukus)--,"Fillet ikan buang tulangnya.--Haluskan bawang putih.--Campurkan semua bahan somay sampai bisa dibentuk bulatan.--Panaskan air untuk mengukus.--Kukus somay, tahu,kentang dan kubis.--Haluskan semua bumbu kacang.--Kemudian masak dengan api kecil dengan ditambah sedikit air.--Biarkan air menyusut.--Kalau sudah matang angkat.--Susun somay, tahu, kentang, dan kubis dipiring.--Siram dengan kuah kacang.--Somay ikan tuna siap dinikmati.--",6,/id/resep/4452649-somay-ikan-tuna
Tuna Lapis Oat,Tuna potong bulat--secukupnya garam--secukupnya merica--secukupnya pala bubuk--secukupnya garlic powder--jeruk nipis / lemon--pelapis :--secukupnya tepung terigu--1 buah telur yang dikocok--secukupnya Oat--,"Lumuri Tuna dengan jeruk nipis/lemon, garam, garlic powder, merica bubuk dan pala bubuk. diamkan kurang lebih setengah jam.--Lalu lapisi dengan tepung terigu, celup kedalam telur, lalu guling-gulingkan tuna diatas Oats--Goreng tuna berbalut tadi pada minyak yang banyak dan panas hingga keemasan. lalu angkat. siap dihidangkan. cocol dengan mayo atau sambal tomat.--",5,/id/resep/4456083-tuna-lapis-oat
"Nila panggang kemangi nyemek,","3 bj Ikan Nila panggang +tahu di goreng dulu--5 siung Bawang putih ,--5 siung Bawang merah--2 bj Lombok besar--10 bj Lombok kecil--5 bj Lombok ijo ale--secukupnya Daun kemangi--Tomat di tirisi--","Semua bumbu di tiris,--Siapin wajan, ksih minyak sedikit--Trs masukkan bumbu yg udah di tiris,--Di gongso krg lbih 5 mnit, tambahin penyedap rasa sesuai selera+gula+garam--Kemudian santan di masukkan, pake kara bs 1 atau 2 bungkus kl suka kental--Kasih air krg lbih 2 gelas--Diamkan krg lbih 10 mnit, smbil di bolak balik ikannya,--Lumayan lunak ikannya, mulai masukkan daun kemangi--Trs matikan kompor, dan siap saji, selamat mencoba 👍👌--",6,/id/resep/4455999-nila-panggang-kemangi-nyemek
Pempek tengiri,300 gr daging tengiri--150 ml air es--1 sdt garam--1/2 sdt gula--3 siung bawang putih--250 gr tepung sagu--,"Daging tengiri yg udah digiling campur dgn bawang putih yg udah dihaluskan, tambahkan gula garam.--Tambahkan air sedikit demi sedikit.--Tambahkan tepung sagu sedikit demi sedikit jangan dihabisin untuk olesan pada saat membentuk pempek 😊 Adonan emang lengket ya--Panaskan air setelah mendidih rebus pempek yg udah dibentuk.--Kl udah mengapung biarkan 10 menit agar masak ampe dalemnya ya.--Angkat dan tiriskan, bisa lgs dimakan atau digoreng dl 😊--",6,/id/resep/4456195-pempek-tengiri
Nila Goreng Gurih,1/2 kg Ikan Nila Segar--Air Jeruk Nipis (1bh)--1/2 scht Lada bubuk--3 siung Bawang Putih geprek--secukupnya Garam--Minyak Goreng--,"Bersihkan Ikan Nila belah melalui Punggung ke arah perut jangan putus, seperti bikin ikan asin. Rendam dengan air jeruk nipis selama 5 menit. Bersihkan kemudian beri Lada, garam, bawang aduk rata diamkan kembali 10 menit. Goreng hingga matang, angkat tiriskan.--Hidangkan dengan Sambal kesukaan keluarga.--Berikut lalapannya.. 👍😉--",26,/id/resep/4455971-nila-goreng-gurih
Ikan tongkol masak lemak kemangi,10 ptg ikan tongkol (sy beli sdh matang)--1 bh santan (sy pakai kara ukuran kecil)--secukupnya Air--Bumbu yg di haluskan :--10 bh cabe merah besar--5 bh bawang merah--3 siung bawang putih--3 bh kemiri--1/2 ruas jari jahe--secukupnya Garam--secukupnya Penyedap rasa--secukupnya Gula pasir--Bumbu pelengkap :--1 btg serai--3 lbr daun salam--1/2 ruas jari lengkuas--secukupnya Cabe rawit--sesuai selera Daun kemangi--,"Goreng ikan 1/2 matang--Haluskan bumbu2, kecuali daun salam, serai, lengkuas--Tumis bumbu,masukan daun salam, serai, lengkuas hingga matang--Masukan ikan, santan,cabe rawit dan sdkt air--Masak hingga santan mendidih, saat mau di angkat, masukan daun kemangi--Note : jika tdk suka pedas jgn di tambahkan cabe rawit--",10,/id/resep/4455739-ikan-tongkol-masak-lemak-kemangi
Tuna Steamed,100 gram tuna fillet--100 gram buncis--Lemon di slice tipis--1/2 butir bawang bombay di cincang--1 sdt oregano--1 sdt lada--1 sdt garam--1 sdt olive oil--1 lembar alumunium oil--,"Saya rebus sebentar untuk buncis nya biar klo di kukus empuk--Ambil alumunium oil, tata buncis, beri olive oil, beri tuna yg sudah dilumuri lada + garam di kedua sisinya, next beri oregano, bawang bombay + lemon bungkus,lalu kukus 8 - 10 menit.--Hidangkan, rasany gurih gak amis. Klo suka pedas bisa taburi bon cabe atau cabe bubuk.--",7,/id/resep/4455662-tuna-steamed
Gulai ikan tongkol,"1/2 kg ikan tongkol--1 ikat kacang panjang--1 ikat daun kemangi--1/2 papan tempe potong2--2 lbr daun jeruk--2 bh sereh--2 bh daun salam--Bumbu halus :--5 bh bawang merah,--3 bh  bawang putih,--jahe,--kunyit,--3 bh  kemiri,--8 bh  cabe,--Garam, gula, penyedap--","Cuci bersih dan potong ikan sesuai selera--Cuci bersih dan potong2 sayuran--Potong2 tempe sesuai selera--Tumis bumbu halus dgn sedikit minyak panas, masukkan daun jeruk, sereh, daun salam, lalu aduk2 hingga harum--Masukkan air, garam, gula, penyedap secukupnya lalu didihkan--Setelah mendidih masukkan potongan ikan, kacang panjang dan tempe. Lalu didihkan kembali--Terakhir masukkan kemangi dan hidangkan. Selamat menikmati 😊😊--",7,/id/resep/4455214-gulai-ikan-tongkol
Tuna sambal goreng,"1 kaleng tuna sambal goreng--1 buah bawang bombay--5 cabe rawit (sesuai selera)--2 lembar daun jeruk--Secukupnya garam, gula dan penyedap--","Sebelumnya cuci bawang bombay, daun jeruk dan cabe rawitnya. Kemudian Iris bawang bombay, daun jeruk dan cabe rawit--Tuang sedikit minyak utk menumis bawang bombay dan cabe rawit. Tumis hingga harum--Masukan tuna kaleng nya, tambahkan garam, gula dan penyedap secukupnya. Tuang sedikit air. Dan masukan irisan daun jeruk.--Tes rasa dan siap dihidangkan.--",6,/id/resep/4454848-tuna-sambal-goreng
Balado tongkol dan terong (torong),250 gr Pindang tongkol--2 pcs Terong--secukupnya Garam--secukupnya Gula--Bubuk kaldu rasa ayam--Bumbu halus:--secukupnya Cabe keriting merah--secukupnya Cabe rawit--2-3 pcs Cabe merah tanjung besar--8 siung Bawang merah--4 siung Bawang putih--,Pertama cuci bersih semua bahan (terong dan semua bumbu)--Goreng terung dan pindang tongkol jika suka (saya tidak digoreng tongkolnya :D) lalu sisihkan--Tumis bumbu halus dengan sedikit minyak hingga masak sempurna (ditandai dengan keluarnya minyak dan bumbu menyusut)--Masukkan gula garam dan bubuk kaldu secukupnya. Masak sebentar--Koreksi rasa kemudian sajikan--,2,/id/resep/4454759-balado-tongkol-dan-terong-torong
