Title,Ingredients,Steps,Loves,URL
Shrimp Ball,200 gr Udang--Tepung Maizena--Minyak Wijen--2 siung Bawang putih geprek lalu iris tipis--merica (optial)--garam--Roti Tawar--putih telur--,"Cuci udang buang kotorannya lalu cacah--Geprek bawang putih lalu iris tipis--Masukkan udang di wadah bawang putih dan campur smua bahan--Tambahkan tepung maizena sampe adonan sdikit padat jgn trlalu padat ya takutnya tepung gak matang--Potong dadu roti tawar buang ujungnya--Bulatkan adonan tempelkan roti tawar yg sudah di potong dadu sambil gempal2kan agar adonan lengket--Panaskan minyak dengan api kecil saja jika sudah agak panas masukkan shrimp ball nya, angkat, tiriskan--Nb : udang bisa di ganti Ayam atau di campurkan tapi Ayamnya rebus terlebih dahulu ya agar matang dgn baik, dan untuk api saat menggoreng jgn besar ya krna roti tawarnya mudah gosong lalu menyerap minyak banyak jdi saat di masukkan jgn tunggu api trlalu panas 😊--",4,/id/resep/4449280-shrimp-ball
Cah brokoli udang saus mentega (saori),250 gr udang--1 brokoli--1 sachet saori saos mentega--1/4 bawang bombay--1 bawang putih--Margarin--,"Cuci bersih udang, kupas kulit & buang kepala lalu goreng sebentar sampai warna udang kemerahan--Cuci bersih brokoli, rebus sampai matang--Cincang bawang bombay, geprek bawang putih. Lalu goreng dengan margarin sampai harum--Masukan udang dan brokoli aduk sampai rata--Masukan saos saori, lalu beri sedikit air--Masak sampai kuah mengental--Siap disajikan😋--",7,/id/resep/4348938-cah-brokoli-udang-saus-mentega-saori
Geneman urang (udang),200 gram udang yang telah di kupas--250 gram kelapa parut--beberapa lembar daun pisang--secukupnya garam--bumbu halus :--2 bawang merah--1 bawang putih--5 cabe rawit--1/2 sdtlada bubuk--1/3 sdt kencur bubuk--1/2 bungkus penyedap rasa--,"Haluskan semua bumbu, kemudian campur merata dengan kelapa parut, koreksi rasa--Tambahkan udang, aduk rata. lalu ambil beberapa sendok adonan untuk di bungkus dengan daun pisang--Kukus selama 20-30 menit, sajikan--",4,/id/resep/4447312-geneman-urang-udang
Udang goreng kencur,1/4 kg udang sedang buang kepala--Bahan halus--1 sdt garam--3 bh bawang putih--1/2 ruas kunyit--1/2 sdm ketumbar--1/2 ruas kencur--1/4 ruas jahe--,Cuci bersih udang sisihkan...--Haluskan semua bahan campurkan ke udangnya diamkan kurleb 15mnt agar meresap...--Panas kan wajan yg sudah berisi minyak...goreng semua udang dng bumbu2nya...(ditutup ya agar tak kena letupan minyak panasnya...selamat mencoba--,6,/id/resep/4448406-udang-goreng-kencur
Balado Udang,"250 gr udang--5 siung bawang merah--3 siung bawang putih--1 buah tomat--7 buah Cabe merah besar--8 buah Rawit merah--secukupnya Garam, gula, penyedap--","Cuci bersih udang buang kepalanya--Beri perasaan jeruk nipis--Haluskan semua bumbu--Goreng udang sebentar saja, angkat sisihkan--Tumis bumbu halus hingga harum dan matang, masukan garam, gula, penyedap secukupnya, tes rasa--Jika sudah dirasa pas masukan udang dan tumis sampai matang, lalu angkat--Udang Balado siap disajikan dengan nasi hangat--",4,/id/resep/4448466-balado-udang
Udang balado saus pasta,1/4 udang--6 buah Cabe besar--2 bawang putih--6 bawang merah--4 lembar daun salam--1 sendok saus pasta delmonte spagetti--,"Uleg bawang merah n bawang putih sampai halus--Blender cabe hingga lembut, jgn terlalu cair--Tumis bawang merah n bawang putih lalu masukan cabenya n 1 sdm saus pasta--Masukan udang,tunggu sampai mendidih n udang nya berubah menjadi merah--Masukan gula, n royco secukupnya. Tes rasa, jika sudah pas tinggal disajikan--",7,/id/resep/4448176-udang-balado-saus-pasta
Tumis Udang Cabe Ijo,200 gr udang kupas--6 buah cabe ijo iris serong--1 batang daung bawang potong-potong--3 siung bawang putih iris--5 siung bawang merah iris--2 lembar daun jeruk--1 sdt garam--1/2 sdm gula--1 sdm kecap manis--secukupnya minyak untuk menumis--royco secukupnya (optional)--,"Tumis bawang merah, bawang putih sampai harum dah berubah warna agak kecoklatan--Masukan irisan cabe ijo, daun bawang dan daun jeruk, tumis sampai cabe agak layu--Masukan udang, boleh tambahkan sedikit air--Setelah udang berubah warna masukan gula, garam, kecap dan royco. Tes rasa.--Masak hingga matang dan siap dihidangkan bersama nasi hangat--",1,/id/resep/4448126-tumis-udang-cabe-ijo
Udang pete,250 gr udang besar--250 gr telur puyuh--Bumbu rajang :--1 buah bawang bombay ukuran kecil--2 siung bawang putih--1/4 bagian paprika hijau--1 buah cabe merah besar--2 buah cabe rawit--1 sisir pete--1 buah tomat ukuran kecil--Bumbu :--1 sdt garam--1 sdm saos tiram--2 tetes saos raja rasa--1 sdt kecap manis--1 sdt saos tomat--,"Udang buang kepalanya (bisa dipakai untuk minyak udang) belah tengahnya. Goreng sebentar, jangan sampai kering, tujuannya supaya nanti kalau masakan dingin tidak amis.--Goreng sebentar telur puyuh (optional)--Rajang semua bumbu.--Tumis bawang bombay dan bawang putih terlebih dulu hingga harum baru setelah itu masukkan bahan rajang lainnya. Kalau suka rasa pete yg kuat, petenya bisa dimasukkan terakhir tanpa ditumis ya..--Kalau sudah layu, tambahkan semua bumbu (saos garam dll) baru masukkan udang dan telur. Selalu koreksi rasa ya bund..karena selera masing2 orang tidak sama..--Selamat memasak😉😉😉--",6,/id/resep/4448237-udang-pete
Udang saus asam manis,"1/2 kg udang--1/2 btr bawang bombay uk besar, kalau sedang boleh 1 btr--2 siung bawang putih--1 buah tomat uk sedang--4 sdm saus sambal--1 sdm saus tiram--1 sdm kecap--1/2 sdt garam--1 sdt gula--1 sdm air jeruk nipis--1/2 sdt kaldu bubuk--4 bh cabe rawit (bisa menyesuaikan ya bun)--3 sdm minyak goreng untuk menumis--Secukupnya air--","Kupas kepala kulit dan ekor udang(sesuai selera ya bun kadang ad yg masih suka ad sedikit kulit&ekornya), cuci bersih, sisihkan--Iris2 bawang bombay, bawang putih, tomat cabe rawit,--Panaskan minyak, lalu tumis bahan yg sudah dirajang sampai wangi, masukkan semua saus dan kecap, tambahkan gula garam dan penyedap dan sedikit air masak hingga meletup2, masukkan jeruk nipis, aduk2 lalu test rasa--Bila dirasa sudah pas, masukkan udang dan masak hingga air menyusut dan bumbu meresap,--Siap sajikan... Happy cooking bunda 😍😍😍😍--",37,/id/resep/4447591-udang-saus-asam-manis
Udang goreng tepung asam manis,1/4 udang--1/4 tepung terigu/tepung bumbu instan--1 sendok tepung maizena--1 bh bawang bombay--1 cm jahe--1 siung bawang putih--4 siung bawang merah--2 bh tomat besar--3 bh cabe rawit--4 bh cabe besar merah--Merica bubuk--Saus tiram--Garam--Penyedap--sesuai selera Gula pasir--sedikit Air--1 daun jeruk--2 bks saus tomat--,"Bagi dua tepung terigunya basah dan kering,baluri udang kedalam tepung kering lalu ketepung basah tepung kering dan goreng sampai kering tiriskan,larutkan tepung maizena sisihkan,--Iris bawang putih,bawang merah,cabe,bawang bombay,jahe,1tomat,1tomat di blender.--Tumis bawang putih,bawang merah,bawang bombay sampai harum,masukan saos tiram,tomat yang sudah diblender,masukan saus sambal,setelah mendidih masukan bawang bombay,wortel,setelah matang tambahkan air sedikit,masukan garam,penyedap,merica,gula,tambahkan larutan tepung maizena,aduk aduk matikan kompor siram ke udang yang sudah digoreng.selamat mencoba🙂--",2,/id/resep/4447601-udang-goreng-tepung-asam-manis
Udang Goreng Tepung,100 gram udang--1 iris jeruk nipis--Bahan pencelup :--1 telur ukuran kecil--2-3 sdm terigu (sampai adonan kental)--Garam--Kaldu bubuk--Merica buBuk--2 siung bawang putih yang sudah dihaluskan--Bahan baluran tepung:--2 sdm terigu--2 sdm tepung kanji--2 sdm maizena--secukupnya Garam--sdt Kaldu bubuk1/2--sdt Lada bubuk1/4--1/2 sdt Bawang putih bubuk--Sedikit kunyit bubuk (boleh skip)--,"Bersihkan udang,buang kepala dan kulit,cuci bersih lalu beri air dan perasan jeruk nipis,rendam udang 15 menit dengan air yang sudah diberi perasan jeruk nipis,lalu cuci kembali dan tiriskan--Pencelup : Aduk telor,terigu,garam,lada bubuk,kaldu buBuk,bawang putih yang sudah dihaluskan jadi satu,hingga menjadi adonan kental,sisihkan--Bahan baluran tepung: Campur semua bahan jadi satu hingga rata.--Celupkan udang pada bahan pencelup,lalu gulingkan dalam bahan baluran tepung hingga rata.Bersihkan dibagian ekor dari tepung,agar hasilnya tetap cantik--Panaskan minyak lalu goreng udang hingga matang--",22,/id/resep/4447241-udang-goreng-tepung
Tumis Buncis Udang,100 gr buncis--1 batang jagung (serut)--1 bh wortel (potong dadu)--10 ekor udang kupas--Bumbu:--4 cabai rawit merah--2 cabai merah kriting--3 siung bawang merah--2 siung bawang putih--Gula--Garam--Penyedap (kalau perlu)--,"Siangi sayuran dan cuci bersih--Iris2 semua bumbu.--Siapkan wajan panaskan minyak. Tumis semua bumbu dan tambahkan gula, garam, dan penyedap. jika aroma sudah keluar masukkan wortel dan buncis. Masak hingga layu--Masukkan jagung dan udang. Tumis campur semua, bahkan sedikit air--Test rasa, masak hingga matang. Siap di sajikan--",8,/id/resep/4446846-tumis-buncis-udang
Tumis Udang x Jagung Buncis Pete,"1 Buah jagung uk sedang--1 genggam udang kupas segar--7 siung bawang putih--5 siung bawang merah--1/2 buah bawang bombai--1 papan pete, aku potong kecil2--1 buah tomat uk kecil--7 buah cabai rawit merah utuh, iris kalau ingin pedasnya lebih kerasa--Secukupnya Merica--1/2 sdt Garam--1 sdt Gula pasir--Secukupnya Penyedap rasa ayam--","Bersihkan sayurannya / bahan2nya, potong sesuai selera, aku potongnya kecil2.--Tumis bawang2an, tomat, dan cabai, lalu masukkan udang dan pete. Tumis sebentar.--Masukkan jagung dan buncisnya, beri air secukupnya. Beri bumbu, cek rasa. Masak sampai airnya sedikit meresap. Setelah matang angkat dan sajikan. ❤--",3,/id/resep/4445826-tumis-udang-x-jagung-buncis-pete
Perkedel tahu udang,"5 buah tahu sedang--8 ekor udang galah yg besar--1 bungkus tepung tempe kriuk me : merk Kobe--7 lembar daun jeruk, buang tangkainya iris halus--1 butir telur--5 sdm tepung terigu--2 siung bawang putih, geprek cincang--1/2 gelas air--Sejumput garam untuk udang--","Bersihkan udang, beri garam sedikit, potong2 1 cm, sisihkan.--Campurkan semua bahan, kasih air 1/2 gelas, aduk rata, masukkan tahu, hancurkan dengan garpu hingga menyatu dengan adonan. Tambahkan potongan udang, aduk rata.--Goreng 1 sendok sayur hingga kuNing keemasan, angkat tiriskan. Lakukan hingga adonan habis.--Sajikan.--Bisa dimakan dengan cabe rawit, cuko pempek atau bumbu pecel 😉😉--",17,/id/resep/4444760-perkedel-tahu-udang
Udang Goreng Mentega Gurih,"1/4 kg udang putih ukuran kecil dan sedang--2 siung bawang putih, iris tipis--3 siung bawang merah, iris tipis--1/2 bawang bombai ukuran sedang, iris tipis--1 sdt merica bubuk--3 sdm margarin (kalau mau lebih gurih, boleh ditambah)--Secukupnya garam--Secukupnya gula--50 ml air panas--","Tempatkan udang yg sudah bersih pada wadah. Kucuri udang dengan perasan jeruk nipis kemudian aduk2 agar air jeruk merata tercampur. Fungsinya biar udang nggak terlalu amis. Diamkan kira-kira 10 menit--Panaskan wajan dengan api kecil. Masukkan margarin. Tumis bawang bombai sampai cukup harum, kemudian baru masukkan bawang merah dan bawang putih. Masak sampai bumbu harum--Besarkan api lalu masukkan udang dan segera bolak-balik agar bumbu meresap rata dan untuk mencegah overcooked.--Setelah 1 menit, tambahkan gula, garam, merica bubuk, dan air. Kemudian masak kembali sebentar kira-kira 3-4 menit atau jika udang sudah terlihat merah--Koreksi rasa dan segera matikan api.--Segera pindahkan udang pada tempat sajian untuk menghentikan proses memasak. Udang goreng mentega pun siap dihidangkan--",4,/id/resep/4444586-udang-goreng-mentega-gurih
Udang tempe kuah santan,1/4 kg udang besar kupas--secukupnya Tempe--1/2 Santan kara--Bumbu halus :--3 biji cabe rawit--1 biji cabe besar--Seruas kunyit--1/2 sdt ketumbar (me ketumbar bubuk)--Daun jeruk--3 siung bawang putih--5 buah bawang merah--secukupnya Lengkuas muda--secukupnya Garam--sendok teh Gula setngh--,"Haluskan bumbu-bumbu menggunakan ulekan.--Iris dadu tempe, cuci udang sampai bersih.--Goreng udang setengah mateng, kemudian tumis bumbu yg sudah dihaluskan sampai harum.--Masukkan tempe yg sudah dipotong dan udang yg sudah digoreng kemudian kasih air sesuai secukupnya (me 500ml). Kalau sudah mendidih masukkan santan dan garam gula secukupnyam kemudian tes rasa. Dan siap dinikmati😍--",7,/id/resep/4444551-udang-tempe-kuah-santan
Tumis bayam udang,"1 ikat bayam--1/4 kg udang (kupas)--1 buah wortel--3 buah putren--Bawang putih (cincang halus)--secukupnya Garam, gula--Minyak untuk menumis--","Cuci bersih semua bahan--Tumis bawang putih cincang hingga harum--Masukkan udang, wortel dan putren--Terakhir masukkan bayam beri sedikit air (2 sendok makan),tambahkan garam dan gula cek rasa--Siap dihidangkan mudah bukan 😁--",2,/id/resep/4444156-tumis-bayam-udang
Sop udang simpel,"250 gr udang, belah punggung--3 siung bawang merah, iris tipis--1 siung bawang putih, iris tipis--4 buah cabe merah, potong serong--1 lembar daun kunyit--Secukupnya Air--Secukupnya Garam dan merica--","Tumis bawang merah dan bawang putih sampai wangi, lalu masukkan cabe. Tumis sebentar.--Masukkan udang dan daun kunyit, lalu tuang air secukupnya.--Masak hingga mendidih, lalu masukkan garam dan merica.--Tes rasa.--Siap dihidangkan.--",7,/id/resep/4444105-sop-udang-simpel
Capcay Udang Simple ala Annisa Ellen,2 ons Udang ukuran kecil--2 buah Wortel--1 buah Brokoli--Kubis (sesuai selera mau berapa)--2 buah Cabe merah--1 tangkai Daun bawang--1 sachet Saori saos tiram--Minyak goreng--Mentega--Air--Bumbu di ulek :--2 buah Bawang putih--2 buah kemiri--secukupnya Merica bubuk--Sepucuk sendok garam--(Semua bahan diulek dan ditambah merica bubuk)--,"Cuci semua sayuran dan udang sampai bersih, bersihkan dan buang kepala udang--Potong cabe merah dan wortel berbentuk memanjang, potong daun bawang kotak2, brokoli potong ukuran sedang, potong kubis sesuai selera--Goreng terlebih dahulu udang dengan mentega--Panaskan teflon dan masukkan minyak goreng secukupnya, masukkan bumbu yang sudah di ulek tadi, aduk dan tunggu sampai wanginya harum, lalu masukkan cabe merah dan wortel, tambahkan air secukupnya, aduk dan tunggu sampai wortel agak lunak, setelah itu masukkan semua bahan seperti udang, brokoli, kubis, dan daun bawang. Jika masih kurang air bisa di tambahkan air lagi secukupnya. Dan terakhir masukkan Saori Saos Tiram. Aduk hingga merata dan tunggu sampai matang.--Angkat dan tiriskan, masakan siap untuk disajikan. Selamat mencoba 🤗--",4,/id/resep/4443939-capcay-udang-simple-ala-annisa-ellen
Sempol Udang Sayur,50 gr Udang--50 gr Wortel--1 butir Telur--3 siung Bawang putih--secukupnya Penyedap rasa + garam--secukupnya Lada--100 gr Tepung tapioka--25 gr Tepung terigu--1 butir Telur untuk olesan--Air untuk rebusan--Minyak untuk menggoreng--,"Kupas udang, blender bersama dengan bawang putih dan telur.--Parut wortel, campur dengan udang yang telah dihaluskan tadi.--Campur tepung tapioka, terigu, garam+penyedap rasa. Aduk hingga kalis. Jika terlalu lembek bisa ditambahi tepung terigu. Disesuaikan.--Setelah kalis, bentuk seperti sempol pada tusuk sate. Panaskan air, masukkan sempol, rebus hingga matang. Tiriskan.--Panaskan minyak goreng, goreng sempol sebentar. Setelah setengah matang, angkat sempol celupkan kedalam kocokan telur, goreng lagi hingga matang. Setelah matang, angkat dan sajikan.--Sempol siap disantap bersama saos dan kecap :))--",8,/id/resep/4444054-sempol-udang-sayur
Nasi Bakar isi Balado udang kentang,1/4 kg beras putih--1/2 bks santan (aku pakai ayam brand) larutkan dg air 2 gelas--100 gram teri medan goreng--10 cabe rawit orange--Daun pisang dan tusuk gigi--1 iris lengkuas--2 lbr daun salam--2 lbr daun jeruk--1 btg sere--Balado kentang udang (resepnya terpisah ya)--,"Siapkan rice cooker. Cuci beras, masukkan ke dlm rice cooker. Tambahkan air, santan, garam, daun salam, sereh, lengkuas, daun jeruk. Masak hingga tanak--Setelah tanak, taburkan teri medan dan cabe rawit. Tutup rice cooker 10 menit hingga tanak lagi.--Siapkan daun pisang. Lalu tata Nasi dr rice cooker dan balado udang ketang) bungkus spt gambar ini--Bakar diatas wajan teflon, bolak-balik agar merata.--Siap disantap. Nasi bakar sederhana, harumnya daun pisang bikin nagih makannya.--",10,/id/resep/4443700-nasi-bakar-isi-balado-udang-kentang
Udang saos tiram pedas,500 gr Udang galah--2 siung Bawang putih--Bawang bombay (sy skip krn stock kulkas kosong 😝)--Jahe (sedikit aja diiris / geprek)--2 Lembar daun jeruk--1 batang daun sereh--Daun bawang--200 ml Air matang--Garam--Merica--Saos tiram--1 sdm maizena yg di larutkan dgn sdkt air--Bumbu Yg di haluskan:--7 buah Cabe merah--10 buah rawit merah--1/2 buah tomat--Gula merah--,"Tumis bawang putih, bawang bombay sampai harum.--Masukkan bumbu halus, jahe, daun jeruk, sereh. Tumis sampai harum.--Masukkan udang, tambahkan sedikit air. Beri garam, merica, saos tiram. Masak sampai udang matang. Jangan terlalu lama krn tekstur udang nanti jadi liat.--Kecilkan api, Masukkan maizena yg sudah dilarutkan. Tambahkan daun bawang..--Voiiillaaaa... Jadiiiii--",47,/id/resep/4443324-udang-saos-tiram-pedas
Tumis buncis udang wortel,"200 gr buncis, potong2 serong--1 buah wortel, serut tebal--1 genggam udang kecil yg sdh dibuang kepala & buntut--3 siung bawang putih, cincang kasar--3 buah lombok hijau besar, buang biji potong2 tipis--1 buah tomat, potong2--Sedikit terasi--Secukupnya garam & gula--","Tumis bawang putih sampai layu masukan terasi lalu tumis sampai harum... masukan udang, aduk2 sampai udang berubah warna.. masukan irisan cabe dan tomat aduk biarkan agak layu.--Masukan buncis dan wortel aduk rata, tutup wajan biarkan sampai sayuran layu... tambahkan sedikit air +garam dan gula, aduk rata.--Masak sampai air menyusut, tes rasa.. jika sdh pas rasanya angkat dan sajikan.--",22,/id/resep/4443303-tumis-buncis-udang-wortel
Udang goreng bawang putih,1/4 gram udang--1 sdt garam kasar--5 siung bawang putih--1/2 sdt tepung beras--Minyak utk menggoreng--,"Cuci bersih udang buang ujung kepalanya dan belah sedikit bagian tengah badan udang tarik kotoranya--Haluskan bawang putih dan garam--Campurkan udang dengan bumbu, aduk rata lalu beri tepung beras aduk2 rata--Goreng udang sampai garing, angkat/tiriskan.. jangan lupa ambil remahan bawang didalam minyak td dan tabur diatas udang--",1,/id/resep/4443475-udang-goreng-bawang-putih
Bakwan Udang,1 kg udang--750 gr tepung beras (saya pakai rose brand)--3 butir kemiri--4 butir bawang putih--1 ruas kunyit--10 buah cabai (boleh kurang atau lebih sesuai selera)--Secukupnya ketumbar--Secukupnya air--1 sachet royko--Secukupnya garam--Secukupnya micin--,"Cuci bersih udang--Ulek kemiri, bawang putih, kunyit, cabai, ketumbar sampai halus setelah itu campur dengan udang--Campurkan semua tepung beras dengan udang dan bumbu ulek--Tambahkan air sampai menyatu dengan sempurna--Tambahkan garam, royko, micin sampai enak--Goreng dengan minyak panas dan hidangkan bersama sambal pedas 👍--",2,/id/resep/4443548-bakwan-udang
Tumis Phok Coy Udang Wortel Plus Bawang Bombay,1 ikat phok coy (sawi hijau)--1/2 kg udang--3 buah wortel (iris panjang jangan terlalu tipis)--1 buah bawang bombay--4 siung bawang putih--Kecap manis--secukupnya Merica--secukupnya Gula--secukupnya Garam--Penyedap rasa (optional)--Sedikit air--,"Cuci bersih phok coy(sawi hijau), wortel lalu potong2--Cuci bersih udang yang sudah di siangi--Iris-iris bawang putih dan bawang bombay (tumis sampe agak layu), tambahkan sedikit air--Masukkan udang, merica bubuk, gula, garam, aduk rata--Lanjut masukkan wortel aduk rata sampe wortel setengah matang, lalu masukkan sawi--Tambahkan kecap (saya pakai 1 sdm kecap), test rasa, bisa tambahkan penyedap rasa sedikit saja bila suka, aduk rata sampai matang--Tumis Phok Coy Udang Wortel Plus Bawang Bombay siap d'Hidangkan--",2,/id/resep/4443147-tumis-phok-coy-udang-wortel-plus-bawang-bombay
Bakwan sayur saos petis udang,1/4 wortel--1/4 kol / kubis--1/2 kg tepung terigu--3 siung bawang putih--4 butir kemiri--1 sdt ketumbar bubuk--1 sdm garam (sesuai selera)--1 sdt penyedap (skip)--Bahan petis--1 ons petis udang--1 siung bawang putih--1 sdm gula pasir--1/2 sdt penyedap--,"Ulek bawang putih, kemiri sampai halus--Campur tepung terigu bumbu halus dan ketumbar, garam, penyedap,tambahkan air kemudian masukan sayuran (wortel dan kubis) sampai rata--Goreng bakwan sampai kecoklatan--Untuk petis udangnya ulek bawang putih, didihkan air, dan masukan petis beserta bumbunya masak hingga meletup2 dan angkat--",6,/id/resep/4358013-bakwan-sayur-saos-petis-udang
Bakwan sayuran n udang,1 bks toge (Rp. 2000)--2 buah wortel iris korek api--1 batang daun bawang (sy lupa beli daun bawang 😁)--Sckpnya udang--Bumbu halus :--1/4 sdt lada--3-4 bawang putih--Sckpnya garam--10 sdm terigu--2 sdm tepung beras--Sckpnya air--,"Campur toge, wortel dan daun bawang aduk rata--Cuci bersih udang buang kepalanya, kulit dan buntutnya jgn dibuang--Campur terigu dan tepung beras beri air sckpnya aduk rata dgn kekentalan sedang masukan jg bumbu halus,garam dan kaldu bubuk aduk rata (icip rasa)--Masukan sayuran ke tepung sckpnya dl (kira2)--Panaskan minyak agak banyak....bikin versi bundar masukan jg centong sayur ke minyak sampai bnr2 panas--Setelah minyak dan centong panas angkat centong sisakan sedikit minyak d centong, taruh adonan bakwan dicentong dan ksh udang diatasnya (hati2 dgn centong yg panas)--Kemudian masukan centong yg berisi adonan bakwan ke minyak--Tunggu bbrp saat sampai bakwan terlepas dr centongnya, goreng bakwan sampai matang dan kecoklatan dgn api sedang--Bakwan siap disantap dgn cabe rawit bisa jg buat lauk makan siang--Selamat mencoba 👌--",19,/id/resep/4423304-bakwan-sayuran-n-udang
Udang balado pedas,1/2 kg udang bersihkan--bumbu halus:--20 cabe rawit merah--20 cabe rawit merah--3 siung bawang putih--6 siung bawang merah--1 tomat--secukupnya gula--secukupnya garam--secukupnya kaldu bubuk ayam (saya pakai yg non msg)--sedikit air--sedikit merica bubuk--3 cabe keriting merah--3 siung bawang putih--6 siung bawang merah--1 tomat--secukupnya gula--secukupnya garam--secukupnya kaldu bubuk ayam (saya pakai yg non msg)--sedikit air--sedikit merica bubuk--,"Bersihkan udang, (kalau saya masih pakai kepala dan kulit). lumuri dengan jeruk nipis, diamkan beberapa saat.--Cuci udang lalu goreng (saya lebih suka yang garing), sisihkan--Tumis bumbu halus sampai harum. tambahkan gula, garam, kaldu bubuk dan sedikit air. cek rasa lalu masukkan udang. biarkan bumbu meresap--",5,/id/resep/4442567-udang-balado-pedas
Udang Crispy Saos Kerang,udang crispy ¼ kg (silahkan lihat resep udang crispy--1/4 kg kerang kupas--3 siung bawang putih--4 siung bawang merah--2 buah tomat--merica bubuk (saya pakai ladaku)--1/2 botol saos tomat--maizena (1 sendok teh)--secukupnya gula & garam--,"Rajang bawang merah, bawang putih, tomat--Kemudian tumis bawang merah, bawang putih, tomat--Setelah harum, masukkan kerang kupas kedalam tumisan--Masukkan merica bubuk, gula, garam secukupnya, aduk 2 menit--Masukkan saus tomat ½ botol kecil--Agar mengental tambahkan maizena 1 sendok teh kedalam air ½ gelas tanggung, tunggu 3 menit sampai semua bumbu meresap sempurna--Matikan kompor dan masukkan udang crispy aduk hingga saos merata pada udang crispy tsb--Sajikan dengan nasi hangat--Selamat mencoba 👍--",2,/id/resep/4442244-udang-crispy-saos-kerang
Udang saos tiram asam manis,"1/2 kg udang galah, buang kepala--Bumbu:--7 siung Bawang putih--10 bh Cabe merah keriting--3 bh Cabe rawit merah--5 butir Kemiri--sejumput jari Lada butiran--2 bh Tomat , potong2 dan haluskan kasar--Seledri iris kecil2--Saos tiram, saos tomat, saos sambal dan kecap manis--","Haluskan semua bumbu dan tumis sampe harum--Setelah bumbu harum, masukkan tomat yang sudah dihaluskan smp bumbu berubah berwarna merah--Tambahkan garam dan gula pasir sesuai selera--Masukkan udang.. aduk rata smp matang tapi jangan sampai over cook karena membuat tekstur udang tdk segar lagi--Tambahkan saos tiram, saos tomat, saos sambal dan sedikit kecap manis--Setelah matang sebelum api dimatikan, taburkan seledri, aduk sampai rata dan matikan apik--Siap dihidangkan--",7,/id/resep/4442289-udang-saos-tiram-asam-manis
Udang saus telor asin,15 ekor udang ukuran sedang--1 buah jeruk nipis--2 sdm tepung terigu--1 sdm tepung maizena--1 sdt masako--1 butir putih telur--2 buah telor asin (merahnya saja dihancurkan dan beri air sedikit)--1 sdm margarin--2 siung bawang putih (cincang halus)--1/4 ruas jahe (cincang halus)--1/4 bawang bombay (cincang kasar)--Lada--Garam--Garlic powder--,"Bersihkan udang, buang kepalanya buang kotoran udang pada bagian punggung dan bawah udang, sisakan buntut udang..--Marinade udang dengan air jeruk nipis, garam, lada dan garlic powder.. masukkan kulkas, marinade min 15 menit..--Setelah udang di marinade masukan putih telur ke dalam udang, aduk hingga semua udang terlapisi putih telur..--Campurkan tepung terigu, tepung maizena, dan masako, setelah tercampur balurkan udang ke dalam adonan tepung hingga terlapisi semuanya..--Siapkan minyak panas untuk menggoreng udang, setelah cukup matang angkat, panaskan minyak lebih panas lalu masukkan kembali udang, goreng selama kurang lebih 1 menit lalu angkat, tiriskan (digoreng 2x agar lebih crispy)..--Panaskan wajan, masukkan margarin, bawang putih, bawang bombay dan jahe, masak hingga harum lalu masukkan merah telor yg sudah dilumatkan dengan sedikit air.. Aduk hingga berbusa, lalu masukkan udangnya aduk hingga merata..--Setelah tercampur rata, siap untuk disajikan :)--",5,/id/resep/4442399-udang-saus-telor-asin
Botok jamur tahu udang,1/2 biji kelapa parut--100 grm udang bersih tanpa kepala dan kulit--1 bungkus jamur tiram--2 biji tahu--1 butir telor--1 biji tomat potong dadu--daun pisang secukup nya--Bumbu Halus--2 biji cabe merah besar--10 biji cabe rawit--3 siung bawang putih--3 bawang merah--2 biji kemiri--1 sendok teh ketumbar--sedikit jahe--sedikit kunyit--sedikit lengkuas--sedikit kencur--2 lmbar daun jeruk--garam--gula--msg kalau perlu aku ngk pakai--,Rebus tahu di air mendidih sebentar dan angkat potong dadu.rebus jamur tiram sebentar saja ya angkat celur daun pisang di air rebusan tahu tadi bagi daun pisang layu biar ngk sobek waktu kita pakai--Haluskan bumbu halus. satukan semua bahan kelapa parut tomat tahu udang jamur aduk rata jagan lupa beri garam gula aduk rata koreksi rasa pecahkan telor aduk rata dan bungkus dengan daun pisang tusuk dengan lidi kukus selama 30menit--Sajikan----,5,/id/resep/4442095-botok-jamur-tahu-udang
Sambal goreng udang buncis,"1/4 kg Udang , buang kepala dan ekornya--1/2 kg Buncis , potong seruas jari--Bumbu :--15 bh Cabe merah keriting--5 bh Cabe rawit merah--8 siung Bawang merah--5 siung Bawang putih--1 buah Tomat--5 butir Kemiri--Salam, laos, serai, daun jeruk--","Haluskan semua bumbu cabe, bawang merah, bawang putih dan kemiri--Panaskan minyak dan tumis bumbu sampai harum dan keluar minyak--Masukkan salam,.laos, serai dan daun jeruk.--Masukkan garam, gula jawa dan sedikit gula pasir sesuai selera--Masukkan udang, tumis sampai tercampur rata dg bumbu baru masukkan buncis--Setelah buncis layu.. matikan api dan siap dihidangkan--",7,/id/resep/4442147-sambal-goreng-udang-buncis
