Title,Ingredients,Steps,Loves,URL
Gule (becek) kambing khas Tulungagung,1 kg daging kambing beserta tulang sumsum nya--10 siung bawang merah--7 siung bawang putih--2 ruas jari jahe--2 ruas jari lengkuas--2 ruas jari kencur--2 ruas jari kunyit--1 jari telunjuk kunci--3 Batang serai - geprek--1 sdt bubuk ketumbar--7 butir kemiri--5 lembar daun jeruk--2 buah tomat--Air untuk merebus kambing (sesuaikan)--Garam--secukupnya Minyak goreng--Cabai rawit yg direbus untuk pelengkap sajian--Jeruk nipis untuk pelengkap--Kecap untuk pelengkap--,"Setelah dibersihkan, rebus daging kambing sampai lunak--Haluskan bumbu bawang merah, bawang putih, kencur, kunyit, jahe, kunci, kemiri, tumbar--Sangrai dengan minyak goreng bumbu yg dihaluskan, masukkan lengkuas, serai, daun jeruk, sampai wangi--Setelah daging kambing matang dan empuk, masukkan bumbu yg sdh disangrai, masak hingga meresap--Setelah benar2 empuk dan meresap, masukkan santan dan koreksi rasa dengan garam, masukkan irisan tomat--Setelah matang sajikan dengan cabao rawit yg direbus, irisan jeruk nipis dan kecap--",27,/id/resep/1235750-gule-becek-kambing-khas-tulungagung
Tongseng Kambing,1/2 kg daging kambing--7 butir bawang merah--3 siung bawang putih--20 buah cabai rawit merah--5 lembar daun kol potong agak lebar/sesuai selera--1 gelas belimbing santan kelapa--2 batang daun bawang--1 buah tomat--3 lembar daun salam--3 butir kemiri--2 ruas lengkuas--2 jari kunyit--2 ruas jahe--2 batang serai--3 lembar daun jeruk purut--Secukupnya garam--Secukupnya gula jawa--Secukupnya penyedap (boleh skip)--,"Potong2 dahig kambing ukuran sedang (sesuai selera)--Haluskan 10 buah cabai rawit merah, bawang merah, bawang putih, dan kemiri--Tambahkan jahe, serai, dan lengkuas ke bumbu halus (cukup digeprek saja)--Panaskan minyak kemudian tumis bumbu halus, setelah harum masukkan gula jawa, garam, penyedap, daun salam, dan daun jeruk--Masukkan daging kambing aduk2 kemudian tambahkan air dan diamkan sampai bumbu meresap dan daging melunak--Tambahkan santan dan diamkan kembali sampai daging benar2 empuk--Masukkan potongan daun kol dan 10 buah cabai rawit utuh, setelah agak layu masukkan tomat dan potongan daun bawang--Sajikan hangat-hangat dimakan bersama nasi hangat dan kerupuk--",5,/id/resep/3396174-tongseng-kambing
Tongseng Kambing,"500 gr iga kambing, potong--1 buah tomat--1 batang daun pre--1 mangkok kol, potong--10 bh cabe rawit--1 santan kara sachet--Bumbu halus :--3 siung bawang putih--3 siung bawang merah--3 bh cabe rawit--3 bh cabe keriting--3 bh kemiri--1 ruas kunyit--1 sdm ketumbar--1/4 sdt merica--1 lembar Daun salam--1 lembar daun jeruk--1 ruas jahe, geprek--1 ruas lengkuas, geprek--2 bh cengkeh--1 potong kayu manis--1 batang sereh, geprek--Garam--Gula--Kecap manis--Minyak untuk memumis--secukupnya Air--","Panaskan minyak, tumis bumbu halus dan rempah hingga harum.--Masukkan daging, aduk--Tambahkan air, didihkan. Kecilkan api--Seasoning dengan garam, gula, kecap dan kaldu bubuk, koreksi rasa.--Masak dgn api kecil, tutup. Hingga daging lunak dan lepas dr tulangnya.--Tambahkan santan, kecap.--Masukkan sayur mulai dari yg keras ke yg lunak. Cabe, tomat, daun pre, kol--Aduk masak sebentar jgn sampai overcook.--Sajikan..--",14,/id/resep/3317133-tongseng-kambing
Tongseng Iga Kambing,600 gram iga kambing--5 lembar daun kool/kobis--1 buah tomat segar ukuran besar (potong2)--Bumbu yang di haluskan :--3 siung bawang putih--5 siung bawang merah--3 butir kemiri--1/2 sdt jintan--1 ruas jari jahe--1 ruas kunyit--Seujung sdt pala--1 sdt Ketumbar--Bahan yang dicampurkan :--1 buah sereh memarkan--2 lembar daun salam--3 lembar daun jeruk (sobek2)--30 ml santan kara--3 sdm kecap manis--1 sdt gula merah--secukupnya Garam--secukupnya Lada bubuk--1.5 liter air utk merebus daging--2 sdm Minyak goreng(menumis)--,Panaskan minyak goreng lalu masukkan bumbu yang dihaluskan dan bumbu lainnya kecuali kecap dan santan... Tumis sampai harum kemudian masukkan daging sampai berubah warna--Lalu masukkan air dan rebus daging bersama bumbu sampai benar2 empuk lalu masukkan kecap manis (rebus kurleb 70 menit)--Setelah dagingnya iga empuk dan air menyusut banyak... Tambahkan santan karanya... Aduk2 dan tes rasa ya bunda...😘--Kemudian masukkan daun kool/kobis sampai setengah layu n tomat potong.. Siap dihidangkan bersama nasi hangat...--Semoga bermanfaat n keluarga anda menyukainya🙏🙏--NB : agar daging iga kambing cepat empuknya bungkus lebih dulu dengan daun pepaya lalu cuci dan siap di masak--,7,/id/resep/3395124-tongseng-iga-kambing
Tengkleng (sup kambing),"100 gram Jeroan kambing  potong sesuai selera--100 gram Daging kambing muda  dipotong kotak – kotak--200 gram Iga kambing  dipotong kotak kotak--3 lembar Daun salam ,--3 lembar Daun jeruk--3 cm Lengkuas  dimemarkan,--3 cm Jahe--1 batang Sereh  dimemarkan,--6 butir Bawang merah--3 cm Kunyit ,--1 sendok teh Ketumbar--Bumbu halus ##--4 siung Bawang putih ,--3 buah Cabai merah besar ,--secukupnya Bawang merah goreng--","Pertama – tama, rebus daging, iga serta jeroan kedalam air mendidih selama kurang lebih 1 jam, setelah 1 jam dan matang, sisihkan.--Sementara itu, tumis bumbu halus, kemudian masukan daun jeruk, daun salam, dan juga jahe. Aduk hingga mengeluarkan aroma yang wangi, masukan bumbu yang ditumis ke panci yang tadi berisi rebusan daging serta jeroan dan iga kambing yang tadi direbus.--Panaskan lagi panci, dan aduk hingga merata. Tambahkan garam, dan gula secukupnya, bila rasanya dan bumbu sudah pas, maka tutup panci tengkleng dan masak hingga matang dan bumbu meresap.--Setelah bumbu matang, maka sajikan tengkleng kambing ini menggunakan mangkuk saji, dan tambahkan bawang merah goreng sebagai bahan pelengkapnya.--",5,/id/resep/3393352-tengkleng-sup-kambing
Sate Kambing Empuk,"700 gram daging kambing, buang lemaknya--⚘Bumbu Halus untuk dilumurkan daging⚘:--4 Bawang putih--1 sdt Ketumbar--1 bongkah Gula Merah--3 buah Asam Jawa--Secukupnya Garam--⚘Olesan Saat Dibakar⚘ :--5 sdm Kecap Bango--8 sdm Air--3 sdm Minyak Goreng--⚘Pelengkap ⚘ :--2 buah Tomat--5 Bawang merah--2 Cabe Rawit, iris2--","Daging kambing dipotong2 dadu lalu bungkus dg daun pepaya yg telah diremas2. Diamkan 30 menit agar enzim papain yg terkandung pd daun pepaya bekerja mengempukkan daging.--Setelah 30 menit, buka bungkusan daun pepaya lalu cuci daging. Ada yg bilang kalo nyuci daging jangan dicuci ya tapi kalo aku lebih afdoll dicuci bersih dulu--Setelah dicuci, lumuri daging dengan bumbu halus. Aduk2 hingga bumbu merata lalu tusukkan daging pd tusuk sate.--Bakar di atas bara api sambil diolesi bumbu olesan..sambil dikipas2 dan dibalik2 hingga sate matang dan harum.--Empuk beneran lo bukibuk..bener2 ampuhh nii si daun pepaya. Maknyus deh anak2ku aja kuat ngunyahnya--Sajikan sate bersama nasi putih dan irisan tomat + irisan bawang merah dan cabe rawit. Tuangi kecap manis uuuwhhh mancaaap djiwaa xixixixi..--",82,/id/resep/3334178-sate-kambing-empuk
Daging Kambing Tumis,"sesuai selera Daging kambing, (direbus smp empuk), potong2--Cabe Merah (sesuai selera)--Cabe Rawit (sesuai selera)--Bawang Merah (sesuai selera)--Bawang Putih (sesuai selera)--Bawang Bombay (sesuai selera)--Belimbing Wuluh/ Besi (secukupnya, klo tll bnyk jd asam)--Daun Salam (2-3 lembar)--Minyak goreng (secukupnya)--Garam (secukupnya)--Penyedap rasa/ vetsin (secukupnya)--","Tutup daging kambing yg sudah dicuci bersih dengan daun pepaya sebelum direbus, kurang lebih 20-30 menit (supaya dagingnya empuk)--Iris cabe merah, cabe rawit, bawang bombay, bawang merah, dan bawang putih--Tumis bumbu yg diiris, masukkan daun salam. Tumis sampai harum dan mulai layu--Potong belimbing menjadi beberapa potong, masukkan dalam tumisan--Setelah tumisan hampir matang, masukkan potongan daging kambing, masak hingga matang. Tambahkan garam dan vetsin, aduk lalu angkat--Voila... Enak disantap dgn nasi hangat 😀--",5,/id/resep/3391442-daging-kambing-tumis
Lamb cop/steak kambing,steak Kambing--Sos tiram--Sos lada hitam--Garam--Bawang putih halus--Mentega--Lada hitam--T.jagung (sikp jg bole)--Toping:--Jpn wortel--Brokoli--Sos steak:--,"Uleni lamb dgn bawang putih,sos tiram, diamkan few menit.--Pagang steak pke fying pan tmbah sdkit mentega apa kecil tugu sampe matang bolak balik.angkat sisihkan--Toping: potong wortel sesuai selera. Cuci brokoli dgn bersih dgn garam rendam sebentar angkat rendam lagi sm air panas- 5-10min tiriskan--Sos steak: goreng mentega dkit masukan sos tiram dgn sos lada hitam,sdkit garam tmbah sedkit air.angkat dan tuang sos di atas steak kambing. Sajikan dan beri toping sayur. Done ✅--",3,/id/resep/3389435-lamb-copsteak-kambing
Kroket daging kambing + tips agar kambing ga bau prengus,"Kulit kroket:--100 gr tepung kentang--secukupnya Air panas--1 sdt kaldu bubuk atau garam--1 butir kuning telur--1/2 sdt merica bubuk (boleh kurang)--Sedikiiit aja pala bubuk--Ragout:--100 gr daging kambing rebus cincang--1 batang kecil seledri--1 batang kecil daun bawang (ambil daun ijonya aja)--1 buah wortel potong kotak kecil--75 gr tepung terigu--2 sdm margarin untuk menumis--50 gr keju parut (boleh skip)--500 ml air (boleh ganti susu cair)--1/2 bawang bombay, iris halus--4 siung bawang putih, cincang--1 sdt merica bubuk--Secuil pala, haluskan (1/2 sdt pala bubuk)--secukupnya Garam--5 buah cabe rawit, cincang (boleh skip)--Pelapis:--1 putih telur--secukupnya Tepung roti--","Kulit kroket:--Seduh tepung kentang dengan air panas secukupnya (jgn kalap maakkk nanti blenyek *apa ya bhasa indonesianya?). Boleh ganti kentang biasa yaa tp saya ndak tau takarannya 😅 jd silakan dikira2 sendiri--Masukkan garam, merica dan pala bubuk, cicipi. Kalo udh pas, masukkan kuning telor, aduk rata, sisihkan--Ragout:--Tumis bawang bombay, bawang putih sampai wangi, masukkan pala bubuk dan merica, aduk2 sampai wangiiii--Masukkan daging cincang, aduk rata--Masukkan tepung terigu, aduk sampai bergerindil (kecilkan api biar terigu ga gosong)--Tuang air atau susu, aduk2 sampai terigu ga bergerindil lg--Masukkan parutan keju, wortel, dan cabe. Masak hingga mengental sambil terus diaduk. Cicipi, klo kurang asin bisa tambah garam.--Matikan api, masukkan daun seledri dan daun bawang cincang. Biarkan dingin--Penyelesaian:--Ambil sedikit adonan kulit, beri isian secukupnya. Masukkan ke kocokan putih telur, lalu balurkan ke tepung roti. Goreng hingga matang--Tips: 🍀 setelah dipanir, masukkan kroket ke kulkas 30mnt-1jam, supaya tepung panir benar2 menempel dan ga banyak yg rontok saat digoreng.--🍀supaya daging kambing ga bau prengus. Masukkan daging (potongan besar) ke air mendidih, lalu rebus dengan api besaaarrr sampai busa2nya keluar (10-15mnt). Buang busa, lalu angkat daging, bersihkan lemak dan kotoran2 yg masih tersisa (biasanya sih udah bersih, tp klo masih kurang bersih bisa dicuci di air mengalir).--",7,/id/resep/3385089-kroket-daging-kambing-tips-agar-kambing-ga-bau-prengus
Tongseng Kambing,500 gr daging kambing + iga kambing--1 liter air--1 sdt garam--1 sdt lada--Secukupnya minyak goreng--3 lembar daun salam--5 lembar daun jeruk--1 ruas lengkuas--1 batang sereh--1 batang kayu manis--4 buah cengkeh--1 buah tomat--10 buah cabe rawit--3 lembar kol--3 siung bawang putih--1 buah bawang bombay--Secukupnya gula merah--2 sdm kecap manis--Bumbu yg dihaluskan:--5 bawang merah--8 bawang putih--1 sdm ketumbar--4 buah kemiri--1 ruas kecil kunyit--1 ruas kecil jahe--3 buah cabe merah keriting--,"Potong daging sesuai selera. Cuci bersih tiriskan.--Tumis bawang putih dan bawang bombay yg sebelumnya diiris kasar hingga harum. Masukan bumbu yg dihaluskan, tumis hingga matang lalu masukan daun salam daun jeruk sereh dan lengkuas yg sudah digeprek juga kayu manis dan cengkeh.--Kalau bumbu sudah matang, masukan daging. Aduk2 hingga layu. Kemudian masukan air dan gula merah sesuai selera.--Beri garam, gula, lada dan kecap.--Kecilkan api, masak hingga daging empuk. Sebelum benar2 empuk masukan kol, tomat dan cabai rawit yg di iris kasar.--Cek rasa, jika sudah pas sesuai selera. Angkat, pastikan daging sudah benar2 empuk. Dan tongseng siap disantap.--",8,/id/resep/3385133-tongseng-kambing
Tongseng Kambing,"500 gram daging kambing, potong dadu rebus dgn air asam jawa--1.000 ml air--1 batang serai, memarkan--2 lembar daun salam--2 cm jahe, memarkan--1/2 ibu jari lengkuas, memarkan--1/4 kol, iris--8 buah tomat hijau (bisa ganti tomat merah)--8 buah cabai rawit merah utuh--200 ml santan instan--Secukupnya : kecap manis, garam, gula, penyedap (saya : royco)--Bumbu halus :--5 siung bawang merah--2 siung bawang putih--4 buah kemiri, sangrai--2 cm jahe--2 cm kunyit, bakar--2 sdt ketumbar--","Siapkan semua bahan--Rebus daging kambing yang sudah dipotong dadu dgn air asam jawa. (Tips : rebus setengah matang, tiriskan, pukul2 sedikit menggunakan cobek batu agar empuk)--Tumis lengkuas, jahe, serai, daun salam sampai wangi.--Setelah wangi, masukan secara berurutan : bumbu halus (tumis sampai matang), daging kambing, dan air.--Masukan kecap manis, garam, gula dan santan, aduk sesekali agar santan tidak pecah. Masak sampai bumbu meresap--Masukan kol, tomat, dan cabe rawit utuh. Didihkan, lalu matikan api. Tongseng siap dihidangkan--",13,/id/resep/3384482-tongseng-kambing
Sayur asem tulang kambing,1 kg tulang kambing--bahan-bahan sayur asem:--Kacang panjang--Kacang tanah--Daun melinjo--Melinjo--Labu siam--Jagung--Bumbu halus:--3 cabai merah keriting--3 cabai rawit merah--5 bawang merah--1 asam jawa--3 ruas asam mentah--secukupnya Gula merah--,"Rebus tulang kambing, saya pakai panci presto agar cepat empuk--Didihkan 1 liter air, jika sudah mendidih masukan bumbu halus, bahan-bahan sayur asem dan tulang kambing. Tambahkan garam secukupnya, koreksi rasa--Sayur asem tulang kambing, siap dihidangkan.--",5,/id/resep/3383262-sayur-asem-tulang-kambing
Kambing Goreng Kecap,500 gr daging kambing (potong-potong)--Sekerat kunyit--2 buah bawang putih (haluskan)--2 buah bawang putih (iris tipis)--1/2 sdt ketumbar bubuk--1/4 sdt lada bubuk--Secukupnya garam--Secukupnya penyedap rasa (Royco)--4 lembar daun jeruk--1/4 cangkir Minyak goreng--Saus kecap:--5 sdm kecap manis (sesuai selera)--3 buah bawang merah (iris tipis)--2 buah cabai merah (iris)--4 buah cabai rawit merah (iris)--Secukupnya garam dan penyedap--,"Haluskan bawang putih, kunyit, ketumbar, lada.--Campurkan bumbu halus dengan daging kambing. Tambahkan garam dan penyedap. Aduk rata. Goreng dalam minyak. Masukkan irisan bawang putih dan daun jeruk. Masak hingga matang dan empuk.--Semua bahan saus kecap diaduk menjadi satu. Tes rasa. Dan tuang keatas daging kambing Goreng yang telah matang, siap dihidangkan. 😋--",8,/id/resep/3381457-kambing-goreng-kecap
Sate kambing manis gurih,Daging kambing--Minyak goreng--Kecap--Mentega--Tusuk sate--,Daging kambing diiris dadu atau sesuai selera--Setelah dpotong semua tuang sedikit minyak goreng di piring dan msukkan daging ke piring biar empuk sambil di ulet2--Tata daging di tusukan sate sesuai selera--Lumuri daging dengan kecap--Bakar sate sampai matang sambil dioles mentega biar gurih--,2,/id/resep/3380300-sate-kambing-manis-gurih
Rica rica daging kambing,1/4 daging kambing--4 bj bawang merah--2 bawang putih--3 kemiri--1/2 sendok ketumbar--1/2 sendok merica--3 sdt garam--1 sdt gula pasir--1 sereh--1/4 jahe--1/4 lengkuas--,"Rebus daging setengah matang--Semua bumbu di haluskan dan di tumis, masukkan daging dan di aduk rata--Masukkan air secukupnya, masukkan garam, gula pasir,kecap manis--Test rasa dan hidangkan------",6,/id/resep/3378409-rica-rica-daging-kambing
Tongseng Kambing,"500 Gram Daging Kambing--1 buah Kol/kubis--1 buah Santan Instan--1 buah Tomat--2 helai Daun bawang--Ulekan bumbu--6 buah bawang merah--4 buah bawang putih--3 biji kemiri--secukupnya Ketumbar dan merica--3 buah Cabe Kriting--5 buah Cabe Jablay (Ini fersi pedass)--1 buah Kunyit--Geprek Lengkuas, sereh, jahe--2 lembar Daun Salam--1 lembar daun jeruk--","Ungkep/Rebus Daging kambing yang sudah dipotong2.. pakai daun Pepaya agar rasa dagingnya tdk hilang saat direbus, tdk pakai tdk apa apa..--Jika sudah Matang tiriskan,, panaskan Minyak panas, Tumis bumbu2 diatas, campurkan Juga salam dan Daun jeruk.. jika sudah matang kasih Santan Instan sedikit saja tomat, daun bawang--Masukkan Daging, lalu tambahkan Air, tunggu sampai Meresap bumbunya..--Atur Rasa selera anda 😊😊 jika sudah Enak rasanya tinggal kasih Kolnya... agar kolnya setengah matang saja..--Trimakasih 😊😊 selamat Hari Tahun baru islam 😊😊 jangan lupa Recook yaa 😊😊--",30,/id/resep/3377625-tongseng-kambing
Marak kambing,"1 kg daging kambing--2 biji bawang bombay (rajang)--10 siung bawang putih (rajang)--8 siung bawang merah (rajang)--1 jari jahe (rajang)--1 jari kunir (rajang)--1 sdt merica bubuk--Kayu manis,cengkeh,kapulaga,garam--1 biji tomat segar--","Rebus air sampai mendidih..Masukan daging sampai kambing berubah warna--Masukan bawang Bombay,bawang merah,bawang putih,jahe,kunir, merica, kayu manis, kapulaga, garam sampai empuk..--Kalau sudah empuk potong tomat menjadi 2 bagian masukin sbntr matiin kompor--Jadi dech...Selamat mencoba--",5,/id/resep/3376737-marak-kambing
Nasi Goreng Kambing,1 mangkuk nasi putih--secukupnya daging kambing--1 butir telur--3 buah bawang putih--3 buah bawang merah--3 bauh cabe rawit--secukupnya kecap manis--secukupnya garam dan penyedap--minyak secukupnya untuk menumis--kubis secukupnya buat lalapan--,"Potong daging kambing kecil2, lalu tumis dengan sedikit minyak, hingga daging layu lalu angkat.--Ulek bawang merah, bawang putih, cabe, dan garam. kemudian panaskan minyak secukupnya tumis bumbu, lalu masukkan telur. orak arik bumbu dan telur sampai harum. kemudian masukkan daging dan nasi. tambahkan kecap dan penyedap rasa. masak sampai matang.--",0,/id/resep/3374187-nasi-goreng-kambing
Tongseng kambing,1/2 kg daging dan tulang kambing--Kol iris memanjang--potong dadu Tomat--potong dadu Kentang--Jeruk nipis potong pipih--5 buah Daun Salam--5 buah Daun jeruk--Sereh geprek--Kecap--1 Liter santan dari 1 buah kelapa--Bumbu halus:--6 buah kemiri--5 siung bawang merah--3 siung bawang putih--1 sdt jintan--1 ruas kayu manis--1 ruas kunyit--1 ruas lengkoas--,"Rebus daging dan tulang kambing, sy pakai panci presto agar cepat empuk--Tumis bumbu halus, sereh, daun salam, daun jeruk--Buat 1 gelas santan kental dengan air matang dan 1 liter santan encer--Masukan santan encer dan kecap dalam tumisan. Kemudian campurkan daging dan tulang kambing. Tambahkan Kentang, garam dan gula. Masak hingga mendidih--Jika sudah mendidih campurkan santan kental, matikan api. Koreksi rasa--Sebelum disajikan campurkan bersama irisan kol dan tomat. Tongseng kambing siap dihidangkan--",7,/id/resep/3372771-tongseng-kambing
Sambalado ati kambing,"1 kg hati kambing, rebus bersama: 5 lembar daun salam, 3 lembar daun jeruk, 2 ruas jahe dan 2 batang serai dimemarkan--secukupnya Minyak goreng--Bumbu sambal goreng (direbus& ulek):--100 gr cabe merah--5 biji cabe rawit caplak--8 siung bawang merah--2 siung bawang putih--6 butir kemiri, goreng sebentar--1/2 sdm terasi medan, goreng sebentar--2 buah tomat, ukuran besar--Secukupna garam, gula pasir, kaldu jamur, asam jawa--","Hati yg telah direbus, dipotong2 iris lalu digoreng, sisihkan.--Tumis bumbu sambal goreng kemiri, hingga harum lalu masukkan gula pasir, garam, kaldu jamur & asem. Aduk rata.--Tambahkan hati yg telah digoreng ke dalam sambal yg digoreng,aduk rata. Cicipi rasa. Siap hidangkan.--",5,/id/resep/3362777-sambalado-ati-kambing
Tongseng Daging Kambing Sederhana,"Daging kambing--kubis--4 lembar daun jeruk--4 lembar daun salam--laos, geprek--sereh, geprek--garam--gula merah / gula biasa--1 sdm kecap manis--minyak--air--Bumbu halus:--4 bawang putih--8 bawang merah--3 cm kunyit--4 cm jahe--1 kemiri--ketumbar--cabe rawit--","Potong2 daging sesuai selera.. kalo saya potong kotak2, lalu saya pukul2 sampe agak tipis.. kemudian rebus daging hingga empuk.--Potong2 kubis sesuai selera--Tumis bumbu halus hingga harum. Masukkan daun salam, daun jeruk, sereh dan lengkuas yg sudah digeprek. Kemudian masukkan daging dan tambahkan air.--Masak hingga mendidih, masukkan kubis yang sudah dipotong2. Kemudian beri garam, gula dan kecap. Tes rasa.--Tongseng siap dihidangkan.--",27,/id/resep/3368342-tongseng-daging-kambing-sederhana
Tongseng kambing simple,1/4 daging kambing--1/4 kol dr 1 bulat kol--2 buah tomat--3 siung bawang putih--5 siung bawang merah--1 btg sereh (keprek)--2 lembar daun salam--2 cm jahe--2 cm kunyit--10 buah cabe rawit merah--1/2 sdt lada bubuk--1 sdt ketumbar--2 butir kemiri--2 sdm kecap bango--1 bungkus santan kara 65ml--1 sdt garam--Secukupnya penyedap--1/2 sdt jinten--Secukupnya minyak untuk menumis--Secukupnya air untuk merebus--,"Cuci bersih daging kambing potong kecil sesuai selera--Rebus daging dicampur bersama daun salam agar bau anyir tidak terlalu melekat, beri sedikit garam rebus hingga empuk--Iris kol kecil2,, Haluskan bumbu semua bumbu kecuali cabe sereh dan daun salam, kemudian tumis setelah harum masukkan sereh daun salam--Tuang air secukupnya masukkan daging kambing, diamkan sbntr baru masukkan kol hingga layu kemudian masukkan cabe rawit merah, santan kara dan kecap aduk rata tes rasa jika sudah empuk, baru masukkan tomat yg sudah di potong sesuai selera diamkan sebentar baru matikan kompor,,--Tongseng kambing simple siap disajikan dgn nasi hangat--",23,/id/resep/3367658-tongseng-kambing-simple
Tongseng Kambing,"500 gram daging kambing--4 lembar daun jeruk, sobek sobek--5 cm jahe, geprek--3 ruas lengkuas, geprek--2 ruas jehe, geprek--2 lembar daun salam--3 lembar daun jeruk--1 batang serai, geprek--2 buah bunga pekak--5 buah kapulaga--7 lembar daun kol--1 buah tomat belah 4--5 sdm kecap manis--sesuai selera Garam, guka dan penyedap--Bumbu halus:--8 siung bawang merah--4 siung bawang putih--6 buah cabe keriting merah--1/4 sdt jinten bubuk--","Didihkan air ke dalam panci, masukan daging kambing, tunggu kurleb 10 menit, matikan, buang air rebusan kambingnya, ganti dengan air rebusan yang baru, masukan daun jeruk dan jahe, rebus sampai empuk lalu potong kecil-kecil daging kambingnya--Tumis bumbu halus sampai harum, masukan bunga pekak, kapulaga, lengkuas, jahe, daun salam dan daun jeruk, tumis terus hingga bumbu benar-benar matang--Masukan daging kambing ke dalam tumisan, aduk rata lalu tuang air secukupnya, tunggu hingga bumbu meresap, tambahkan kecap, garam, gula dan penyedap, tes rasa--Terakhir masukan kol dan tomat (kol dan tomat jangan sampai layu) kemudian sajikan dengan taburan bawang goreng--",6,/id/resep/3351183-tongseng-kambing
Sate kambing,1 kg Daging kambing--10 siung bawang putih--15 bawang merah--5 butir kemiri--1 sdt garam--1 sdt gula--15 buah cabe rawet--1/4 kg kacang tanah (di goreng lalu di blender)--10 lembar Daun jeruk--secukupnya Kecap manis--,"Potong daging kambing kotak-kotak--Blender 5 buah bawang putih,7 buah bawang merah,5 butir kemiri lalu tambahkan gula dan garam rendam daging 15 menit--Tusuk daging kambing setelah itu celupkan ke dalam kecap manis--Siapkan pasta kacang,bawang merah,bawang putih,garam,cabe yg sudah di goreng,tambahkan kecap manis secukupnya--Terakhir bakar sate, Beri sedikit bawang merah mentah dan taburkan Daun jeruk yg telah diiris kecil di atasnya.sajikan selagi panas...☺☺☺☺--",3,/id/resep/3362933-sate-kambing
Sup Kambing,1/4 Daging Kambing Potong Dadu--Bawang Goreng--Wortel--Kol Putih--Buncis--Tomat Merah--Daun Bawang--Seledri--Bumbu :--3 Siung Bawang Putih--2 Sdt Lada Bubuk--1 Biji Pala--Secukupnya Garam--Secukupnya Gula Pasir--Secukupnya Air--secukupnya Margarin--,"Rebus daging kambing hingga empuk, Haluskan Bawang putih, Lada Bubuk. Tumis margarin dan Bumbu yang sudah dihaluskan--Masukan air dan sayuran kecuali tomat dan seledri, lalu masukan daging kambing yang sudah empuk dan biji pala digeprek, Beri garam dan gula sesuai selera--Terakhir Masukan tomat dan seledri, Hidangkan dengan diberi taburan bawang goreng--",6,/id/resep/3362158-sup-kambing
🐏 Sate Kambing Goreng Lada Hitam🐏,"🐏Bahan Utama :--300 gram daging kambing--🐏 bahan marinasi:--8 Bawang Merah,haluskan--4 Bawang Putih,haluskan--1 sdt merica bubuk--2 sdm ketumbar,sangrai lalu haluskan--2 sdm kecap manis bango--50 ml air--🐏 Bahan Pelengkap :--3 bawang putih geprek,cincang halus--1 bawang bombay, iris tipis--1 sdt lada hitam--2 sdm kecap manis--1 sdm gula merah sisir halus--1/2 sdt garam--1 sdm kaldu jamur--200-250 ml air--1 buah Tomat, iris potong dadu--Cabe rawit secukup nya--","Potong dadu kecil daging kambing. Lalu campurkan pada bumbu untuk marinasi nya. Biarkan minimal 3 jam,klo saya semalaman spy bumbu merasuk sempurna. Penyimpanan dlm lemari es--Tuang daging yg sudah dimarinasi pada wajan. Lalu beri tambahan air aduk rata.--Beri gula merah, kecap & garam. Cicipi rasanya, tunggu hingga daging empuk serta kuah nya susut / habis. Sisihkan dlu. Koreksi rasa jangan lupa yaa😊--Tumis bawang bombay hingga setengah layu lalu masukan bawang putih, aduk hingga bau wangi. Gunakan minyak agak banyak yaa,,karna sekaligus untuk proses goreng daging nya.--Tuang daging yg sudah diungkep tadi, aduk rata hingga tercampur tumisan bawang.--Tambahkan kaldu jamur, aduk rata.--Tunggu hingga daging berubah kering kecoklatan cantik,baru masukan lada hitam nya. Aduk rata--Setelah warna hitam merata & bau khas yg wangi, angkat.--Tata pada wadah, beri irisan tomat & cabai rawit sesuai selera😊.--Selamat makan😍--",8,/id/resep/3359491-%F0%9F%90%8F-sate-kambing-goreng-lada-hitam%F0%9F%90%8F
Nasi goreng kari kambing,"100 gr daging kambing iris tipis"" siram air mendidih sisihkan--1/2 sdt bumbu kari bubuk--1 sdm bumbu dasar--1/2 sdt garm--1 piring nasi--secukupnya penyedap bila suka--2 sdm mentega--1 buah bawang Bombay--pelengkap--emping secukupnya (stok emping lg abis yg ada kerupuk)--","Iris""bawang Bombay,panaskan mentega tumis Bombay sampai harum,madukan bumbu kari&bumbu dasar aduk rata masukan daging aduk"" sampai daging empuk--Masukan nasi beri penyedap aduk rata tes rasa di rasa sudah pas hidangkan--",6,/id/resep/3361567-nasi-goreng-kari-kambing
Gule kambing gurih,1 kg iga kambing--2 lt air untuk merebus--2 sct bumbu gule siap pakai--1 sct susu kental manis putih--1 sdm margarin--300 ml santan kara--3 bj cabe merah buang biji(rebus lalu blender)--secukupnya garam dan penyedap--,"Rebus air smp mendidih masukkan iga kambing yg sudah dipotong"".setelah mendidih biasanya akan keluar kotoran kaldu yg berwarna hitam bisa diambil dan buang/bisa jg dg mengganti air agar kuah tidak kotor.rebus smp daging iga agak empuk--Masukkan bumbu gule siap pakai.biarkan mendidih lalu masukkan cabe merah yg sudah diblender--Setelah mendidih masukkan santan,susu kental manis dan margarin--Masukkan bumbu pendukung lainnya.mendidih dan sajikan.--Saran penyajian.lebih nikmat jika dihidangkan dg menambahkan kecap,perasan jeruk nipis,sambal dan bawang merah goreng.selamat mencoba--",0,/id/resep/3355887-gule-kambing-gurih
